Id_vente,Id_bien,Date_mutation,Valeur_fonciere
17083,30819,2020-04,161000
17084,26001,2020-04,43369
17085,07388,2020-04,154430
17086,03235,2020-04,43000
17087,03216,2020-04,74005
17088,24042,2020-04,138000
17089,33723,2020-04,28000
17090,03249,2020-04,65500
17091,32810,2020-04,78250
17092,02073,2020-04,105981
17093,15808,2020-04,77600
17094,34023,2020-04,250000
17095,29009,2020-04,40000
17096,32151,2020-04,220000
17097,13955,2020-04,267200
17098,26798,2020-04,139080
17099,05334,2020-04,199500
17100,25261,2020-04,126000
17101,03663,2020-04,240000
17102,16346,2020-04,162000
17103,25312,2020-04,194000
17104,02952,2020-04,387100
17105,16629,2020-04,126000
17106,00294,2020-04,610020
17107,13991,2020-04,130000
17108,21445,2020-04,2475000
17109,10296,2020-04,820000
17110,17308,2020-04,195760
17111,06715,2020-04,237000
17112,04848,2020-04,545600
17113,23716,2020-04,1020000
17114,05122,2020-04,670000
17115,12453,2020-04,1259550
17116,12274,2020-04,147000
17117,28316,2020-04,136500
17118,24159,2020-04,113000
17119,03875,2020-04,93000
17120,15135,2020-04,160000
17121,34113,2020-04,172040
17122,18183,2020-04,75200
17123,30905,2020-04,80000
17124,28291,2020-04,65000
17125,23198,2020-04,27000
17126,07177,2020-04,155000
17127,02514,2020-04,154500
17128,24173,2020-04,274500
17129,24548,2020-04,289350
17130,23925,2020-04,1280000
17131,08868,2020-04,445000
17132,33389,2020-04,150000
17133,33841,2020-04,131000
17134,09514,2020-04,25900
17135,07750,2020-04,101000
17136,24055,2020-04,171000
17137,09194,2020-04,214000
17138,25821,2020-04,186950
17139,11326,2020-04,175000
17140,02177,2020-04,3e+05
17141,14814,2020-04,319000
17142,18590,2020-04,275000
17143,23647,2020-04,106270
17144,11652,2020-04,145992.38
17145,17371,2020-04,67000
17146,25406,2020-04,85000
17147,04563,2020-04,1e+05
17148,12549,2020-04,226500
17149,29106,2020-04,164000
17150,11837,2020-04,203000
17151,09495,2020-04,109500
17152,29468,2020-04,250000
17153,15276,2020-04,78480
17154,33202,2020-04,59500
17155,14991,2020-04,125000
17156,24804,2020-04,217500
17157,26190,2020-04,121000
17158,16085,2020-04,211000
17159,05950,2020-04,128000
17160,05293,2020-04,135000
17161,20247,2020-04,431900
17162,22724,2020-04,70000
17163,33024,2020-04,89000
17164,12031,2020-04,203600
17165,13968,2020-04,149150
17166,01876,2020-04,43500
17167,01732,2020-04,172600
17168,28204,2020-04,243556
17169,20168,2020-04,327000
17170,10293,2020-04,131000
17171,15151,2020-04,553600
17172,05416,2020-04,247750
17173,14691,2020-04,885000
17174,00949,2020-04,538500
17175,20144,2020-04,412500
17176,16683,2020-04,7e+05
17177,07007,2020-04,164000
17178,23005,2020-04,323500
17179,04077,2020-04,353000
17180,28943,2020-04,370000
17181,06674,2020-04,964350
17182,17356,2020-04,579500
17183,06660,2020-04,521590
17184,06725,2020-04,550410
17185,18022,2020-04,149000
17186,06403,2020-04,50000
17187,15328,2020-04,221000
17188,30393,2020-04,420500
17189,24255,2020-04,139000
17190,14479,2020-04,198900
17191,28753,2020-04,47650
17192,20623,2020-04,62000
17193,20617,2020-04,70000
17194,27053,2020-04,424500
17195,23409,2020-04,121000
17196,11316,2020-04,171500
17197,30991,2020-04,140000
17198,33619,2020-04,130000
17199,34148,2020-04,241740
17200,19160,2020-04,290000
17201,09692,2020-04,250000
17202,04317,2020-04,240000
17203,06692,2020-04,507000
17204,15044,2020-04,381000
17205,09519,2020-04,385650
17206,19575,2020-04,181930
17207,32732,2020-04,153800
17208,07804,2020-04,145900
17209,21452,2020-04,190000
17210,29827,2020-04,35000
17211,03540,2020-04,88000
17212,07921,2020-04,177000
17213,08985,2020-04,335000
17214,00467,2020-04,225000
17215,20594,2020-04,83450
17216,17212,2020-04,205000
17217,02301,2020-04,308000
17218,19344,2020-04,74300
17219,05683,2020-04,159000
17220,31575,2020-04,83000
17221,06042,2020-04,74000
17222,17020,2020-04,88100
17223,30130,2020-04,210000
17224,29364,2020-04,245000
17225,06969,2020-04,60000
17226,20457,2020-04,30000
17227,29765,2020-04,43500
17228,26531,2020-04,38000
17229,01798,2020-04,68400
17230,28395,2020-04,182650
17231,34096,2020-04,120600
17232,13869,2020-04,102000
17233,04966,2020-04,61750
17234,33052,2020-04,232500
17235,07231,2020-04,537.5
17236,05653,2020-04,215300
17237,05697,2020-04,1e+05
17238,10203,2020-04,80000
17239,24323,2020-04,127000
17240,07432,2020-04,50000
17241,00972,2020-04,35000
17242,08887,2020-04,66700
17243,01485,2020-04,285000
17244,14288,2020-04,353350
17245,10376,2020-04,46500
17246,06559,2020-04,102000
17247,14003,2020-04,246400
17248,26216,2020-04,82500
17249,06426,2020-04,1411000
17250,08665,2020-04,135000
17251,05798,2020-04,3e+05
17252,18351,2020-04,98000
17253,01477,2020-04,61000
17254,00805,2020-04,227600
17255,15401,2020-04,162850
17256,03385,2020-04,157400
17257,05961,2020-04,280000
17258,13694,2020-04,133000
17259,10962,2020-04,567000
17260,16453,2020-04,950000
17261,00524,2020-04,937000
17262,26069,2020-04,70000
17263,08800,2020-04,61000
17264,09219,2020-04,90390
17265,22701,2020-04,323000
17266,20330,2020-04,145000
17267,23871,2020-04,152560
17268,03199,2020-04,399000
17269,32935,2020-04,185545
17270,11204,2020-04,187000
17271,03593,2020-04,90500
17272,00924,2020-04,145000
17273,30257,2020-04,156000
17274,30980,2020-04,64000
17275,13382,2020-04,340000
17276,07173,2020-04,285000
17277,32263,2020-04,783350
17278,15112,2020-04,511500
17279,15308,2020-04,2325000
17280,29999,2020-04,597800
17281,14234,2020-04,168000
17282,28533,2020-04,505250
17283,16305,2020-04,239000
17284,26005,2020-04,236900
17285,27695,2020-04,170000
17286,21446,2020-04,233000
17287,29472,2020-04,332000
17288,01620,2020-04,290000
17289,01473,2020-04,50000
17290,02142,2020-04,108000
17291,29720,2020-04,195000
17292,10847,2020-04,250000
17293,14490,2020-04,314000
17294,03197,2020-04,215000
17295,32026,2020-04,177600
17296,31108,2020-04,154000
17297,21094,2020-04,80400
17298,18114,2020-04,275150
17299,10706,2020-04,289150
17300,23541,2020-04,34000
17301,07283,2020-04,55000
17302,33091,2020-04,350000
17303,21357,2020-04,53000
17304,07032,2020-04,121600
17305,18340,2020-04,80000
17306,26009,2020-04,65000
17307,07968,2020-04,250000
17308,22858,2020-04,525000
17309,12261,2020-04,94000
17310,20013,2020-04,160800
17311,19758,2020-04,78000
17312,20468,2020-04,70900
17313,26799,2020-04,142000
17314,25066,2020-04,227000
17315,03395,2020-04,91980
17316,11520,2020-04,109000
17317,28566,2020-04,79900
17318,19806,2020-04,307000
17319,24785,2020-04,694000
17320,21428,2020-04,62000
17321,31425,2020-04,120420
17322,08337,2020-04,130300
17323,15966,2020-04,104550
17324,18428,2020-04,347900
17325,04024,2020-04,131131
17326,18328,2020-04,99000
17327,30159,2020-04,78600
17328,23098,2020-04,44537
17329,12569,2020-04,241000
17330,14648,2020-04,137488
17331,33048,2020-04,68000
17332,26052,2020-04,2e+05
17333,18026,2020-04,137000
17334,15281,2020-04,124900
17335,22463,2020-04,77000
17336,24531,2020-04,79200
17337,11706,2020-04,275000
17338,12823,2020-04,84000
17339,05743,2020-04,52000
17340,02132,2020-04,51990
17341,15765,2020-04,89000
17342,30188,2020-04,91750
17343,19025,2020-04,196000
17344,24419,2020-04,102500
17345,29083,2020-04,198000
17346,05119,2020-04,93000
17347,05202,2020-04,144000
17348,03098,2020-04,68000
17349,22477,2020-04,127000
17350,30870,2020-04,264700
17351,33582,2020-04,186750
17352,15316,2020-04,70000
17353,20099,2020-04,223650
17354,22621,2020-04,370000
17355,05708,2020-04,329000
17356,04510,2020-04,37500
17357,14461,2020-04,120560
17358,07871,2020-04,65000
17359,00787,2020-04,77500
17360,19522,2020-04,180000
17361,29571,2020-04,872850
17362,22228,2020-04,157800
17363,25986,2020-04,70000
17364,27420,2020-04,171100
17365,32854,2020-04,225450
17366,12452,2020-04,329900
17367,24083,2020-04,482900
17368,26045,2020-04,183090
17369,01542,2020-04,69335
17370,28620,2020-04,336000
17371,07276,2020-04,345870
17372,25475,2020-04,169000
17373,22261,2020-04,316250
17374,31389,2020-04,296000
17375,31484,2020-04,372000
17376,16995,2020-04,184800
17377,06067,2020-04,77379
17378,28466,2020-04,23500
17379,28906,2020-04,276937.5
17380,03819,2020-04,137505
17381,14167,2020-04,1e+05
17382,32892,2020-04,437500
17383,27974,2020-04,84680
17384,16191,2020-04,170000
17385,16236,2020-04,190000
17386,21655,2020-04,320000
17387,21416,2020-04,415000
17388,24024,2020-04,920000
17389,16601,2020-04,1292500
17390,02273,2020-04,601500
17391,30584,2020-04,420507
17392,22586,2020-04,428000
17393,02718,2020-04,752000
17394,00280,2020-04,1335000
17395,03375,2020-04,1782000
17396,22696,2020-04,835000
17397,07070,2020-04,3100000
17398,32568,2020-04,413020
17399,21592,2020-04,147000
17400,09713,2020-04,696000
17401,05435,2020-04,46200
17402,02918,2020-04,277300
17403,31137,2020-04,235000
17404,15670,2020-04,136300
17405,06367,2020-04,150000
17406,29934,2020-04,126621
17407,30111,2020-04,138000
17408,06623,2020-04,230862
17409,06453,2020-04,112000
17410,01560,2020-04,255000
17411,11766,2020-04,372000
17412,07182,2020-04,57500
17413,26137,2020-04,175000
17414,12709,2020-04,134250
17415,22328,2020-04,310000
17416,21806,2020-04,253682
17417,22926,2020-04,219500
17418,16966,2020-04,410000
17419,34033,2020-04,221000
17420,11223,2020-04,68680
17421,07839,2020-04,164000
17422,22063,2020-04,230000
17423,27963,2020-04,110000
17424,02543,2020-04,276300
17425,27893,2020-04,389350
17426,03188,2020-04,341000
17427,05531,2020-04,120000
17428,14278,2020-04,327150
17429,23043,2020-04,180000
17430,31703,2020-04,242500
17431,15132,2020-04,372300
17432,01702,2020-04,259000
17433,17326,2020-04,274000
17434,09385,2020-04,142000
17435,03174,2020-04,145000
17436,28730,2020-04,172000
17437,17549,2020-04,186000
17438,00504,2020-04,105000
17439,13188,2020-04,95000
17440,14168,2020-04,55000
17441,02008,2020-04,245129.34
17442,15417,2020-04,229000
17443,09199,2020-04,92500
17444,07370,2020-04,147000
17445,08837,2020-04,118408.5
17446,08694,2020-04,106000
17447,32080,2020-04,85000
17448,08432,2020-04,93000
17449,03807,2020-04,193340
17450,19286,2020-04,137000
17451,04620,2020-04,118000
17452,26132,2020-04,107000
17453,05391,2020-04,107300
17454,29712,2020-04,193000
17455,05934,2020-04,60000
17456,28770,2020-04,177500
17457,02742,2020-04,209370
17458,14287,2020-04,232760
17459,15753,2020-04,131000
17460,10592,2020-04,126900
17461,34001,2020-04,137800
17462,31250,2020-04,155100
17463,26164,2020-04,73000
17464,29623,2020-04,140000
17465,13316,2020-04,153500
17466,23279,2020-04,122500
17467,13141,2020-04,31000
17468,03229,2020-04,265000
17469,10572,2020-04,146500
17470,04354,2020-04,291320
17471,07633,2020-04,112935
17472,30354,2020-04,122000
17473,17932,2020-04,416380
17474,31691,2020-04,273000
17475,31723,2020-04,430000
17476,16227,2020-04,352000
17477,15216,2020-04,648000
17478,01097,2020-04,224000
17479,18497,2020-04,320000
17480,03747,2020-04,181000
17481,15441,2020-04,162000
17482,12005,2020-04,44000
17483,15371,2020-04,37000
17484,10797,2020-04,179770
17485,24757,2020-04,83000
17486,33373,2020-04,318000
17487,02089,2020-04,120800
17488,30070,2020-04,3e+05
17489,00463,2020-04,460000
17490,08000,2020-04,157000
17491,06115,2020-04,277500
17492,27993,2020-04,424200
17493,25692,2020-04,285000
17494,24362,2020-04,496270
17495,04541,2020-04,514500
17496,29971,2020-04,105000
17497,14725,2020-04,305000
17498,27913,2020-04,102000
17499,02123,2020-04,230000
17500,00519,2020-04,540000
17501,28539,2020-04,110000
17502,10361,2020-04,213000
17503,16005,2020-04,3e+05
17504,15489,2020-04,455240
17505,22221,2020-04,345000
17506,24748,2020-04,380000
17507,13099,2020-04,85000
17508,22164,2020-04,184146
17509,24114,2020-04,51000
17510,26718,2020-04,86000
17511,16396,2020-04,38000
17512,14319,2020-04,53500
17513,25739,2020-04,106000
17514,13438,2020-04,165000
17515,13677,2020-04,160000
17516,17752,2020-04,62000
17517,30618,2020-04,78500
17518,16054,2020-04,50000
17519,25231,2020-04,190000
17520,21106,2020-04,115000
17521,15137,2020-04,128000
17522,18624,2020-04,147400
17523,08484,2020-04,95000
17524,05422,2020-04,56000
17525,20138,2020-04,113000
17526,29924,2020-04,180330
17527,29568,2020-04,688810
17528,33236,2020-04,124000
17529,08435,2020-04,70600
17530,10718,2020-04,61000
17531,00778,2020-04,73000
17532,05025,2020-04,150000
17533,33383,2020-04,176000
17534,21244,2020-04,114500
17535,08964,2020-04,281000
17536,33110,2020-04,150975
17537,01722,2020-04,52600
17538,01971,2020-04,60000
17539,11749,2020-04,58000
17540,03614,2020-04,330000
17541,18251,2020-04,82665
17542,05044,2020-04,205000
17543,20938,2020-04,86400
17544,09001,2020-04,581000
17545,07585,2020-04,141750
17546,21391,2020-04,320000
17547,07362,2020-04,217500
17548,25878,2020-04,90000
17549,25357,2020-04,35000
17550,02998,2020-04,89224
17551,23474,2020-04,67000
17552,14398,2020-04,20000
17553,33882,2020-04,46000
17554,23962,2020-04,48000
17555,23678,2020-04,80000
17556,23020,2020-04,80900
17557,15217,2020-04,74000
17558,03821,2020-04,346000
17559,24880,2020-04,218000
17560,00102,2020-04,120000
17561,05230,2020-04,29000
17562,22396,2020-04,64500
17563,16673,2020-04,50026
17564,03045,2020-04,175000
17565,10468,2020-04,199850
17566,09117,2020-04,261532
17567,11657,2020-04,872000
17568,07417,2020-04,298000
17569,00236,2020-04,311500
17570,00135,2020-04,245000
17571,18737,2020-04,170356.6
17572,18673,2020-04,258000
17573,25494,2020-04,134300
17574,17242,2020-04,255000
17575,08391,2020-04,801734
17576,03810,2020-04,609523
17577,04278,2020-04,933000
17578,16960,2020-04,162000
17579,07363,2020-04,109470
17580,12209,2020-04,1250000
17581,30676,2020-04,294000
17582,06521,2020-04,269064
17583,29141,2020-04,581000
17584,23900,2020-04,825000
17585,16180,2020-04,671300
17586,05715,2020-04,2611930
17587,32601,2020-04,993380
17588,33661,2020-04,790000
17589,04755,2020-04,572910
17590,29407,2020-04,237500
17591,24226,2020-04,255000
17592,05541,2020-04,92560
17593,22878,2020-04,173000
17594,08323,2020-04,205000
17595,00914,2020-04,40000
17596,12958,2020-04,192000
17597,15385,2020-04,233700
17598,06381,2020-04,201500
17599,20613,2020-04,645000
17600,08460,2020-04,127000
17601,23269,2020-04,87000
17602,24883,2020-04,150000
17603,07509,2020-04,70000
17604,31951,2020-04,124000
17605,24492,2020-04,90800
17606,14210,2020-04,63000
17607,03301,2020-04,90000
17608,10428,2020-04,40000
17609,28805,2020-04,99000
17610,28016,2020-04,155000
17611,17759,2020-04,136000
17612,08946,2020-04,170000
17613,08250,2020-04,165000
17614,18821,2020-04,439000
17615,23576,2020-04,864950
17616,05478,2020-04,292300
17617,28806,2020-04,95000
17618,20862,2020-04,185900
17619,28772,2020-04,137000
17620,17682,2020-04,142000
17621,00864,2020-04,295000
17622,27195,2020-04,65000
17623,06687,2020-04,239000
17624,13834,2020-04,424310
17625,02888,2020-04,171800
17626,27198,2020-04,117000
17627,17497,2020-04,98000
17628,29903,2020-04,208000
17629,31039,2020-04,181700
17630,14150,2020-04,60000
17631,32803,2020-04,319000
17632,23973,2020-04,255000
17633,19697,2020-04,29000
17634,33790,2020-04,130000
17635,09593,2020-04,167000
17636,23631,2020-04,185000
17637,00210,2020-04,87000
17638,05261,2020-04,94000
17639,01865,2020-04,50000
17640,12962,2020-04,305000
17641,22332,2020-04,84000
17642,26361,2020-04,101500
17643,25876,2020-04,93500
17644,13280,2020-04,69000
17645,22161,2020-04,75000
17646,07491,2020-04,275000
17647,05052,2020-04,62500
17648,06971,2020-04,56600
17649,31750,2020-04,101000
17650,27539,2020-04,77000
17651,01720,2020-04,79500
17652,00678,2020-04,75500
17653,26163,2020-04,64600
17654,08060,2020-04,29450
17655,08974,2020-04,115000
17656,10520,2020-04,82000
17657,21328,2020-04,61500
17658,28925,2020-04,122000
17659,05296,2020-04,103200
17660,00800,2020-04,230000
17661,13676,2020-04,215000
17662,13634,2020-04,107890
17663,27161,2020-04,46715
17664,14498,2020-04,183500
17665,25034,2020-04,88500
17666,31579,2020-04,234000
17667,10646,2020-04,307000
17668,28922,2020-04,149000
17669,22656,2020-04,240450
17670,09087,2020-04,136500
17671,21745,2020-04,143100
17672,11675,2020-04,364000
17673,05474,2020-04,153000
17674,29939,2020-04,288600
17675,12032,2020-04,295000
17676,08069,2020-04,642000
17677,26255,2020-04,93000
17678,17297,2020-04,380450
17679,28176,2020-04,179900
17680,04957,2020-04,826000
17681,16469,2020-04,317500
17682,09037,2020-04,582000
17683,32758,2020-04,360000
17684,29058,2020-04,1550000
17685,25947,2020-04,285000
17686,18631,2020-04,282300
17687,22835,2020-04,94000
17688,17465,2020-04,605000
17689,10256,2020-04,124990
17690,12218,2020-04,41000
17691,27689,2020-04,108400
17692,03489,2020-04,330000
17693,19223,2020-04,165350
17694,12607,2020-04,609415
17695,22865,2020-04,142000
17696,30892,2020-04,245000
17697,13742,2020-04,59000
17698,07848,2020-04,114000
17699,19756,2020-04,86000
17700,22042,2020-04,196500
17701,26766,2020-04,206000
17702,13696,2020-04,250000
17703,18647,2020-04,650000
17704,07557,2020-04,380000
17705,33475,2020-04,120000
17706,11759,2020-04,338000
17707,03212,2020-04,373000
17708,10730,2020-04,147000
17709,20358,2020-04,176000
17710,00344,2020-04,150000
17711,20753,2020-04,244000
17712,15995,2020-04,76000
17713,32567,2020-04,505000
17714,16500,2020-04,94340
17715,32969,2020-04,140000
17716,33143,2020-04,130000
17717,16004,2020-04,142000
17718,00476,2020-04,52000
17719,15775,2020-04,47000
17720,28089,2020-04,84000
17721,12284,2020-04,86300
17722,16017,2020-04,62000
17723,27719,2020-04,88000
17724,20587,2020-04,63700
17725,33580,2020-04,129000
17726,27535,2020-04,25000
17727,29327,2020-04,122000
17728,12789,2020-04,169000
17729,31975,2020-04,84000
17730,26159,2020-04,85000
17731,33291,2020-04,56500
17732,13293,2020-04,207000
17733,30630,2020-04,42500
17734,00762,2020-04,137000
17735,18729,2020-04,52000
17736,32491,2020-04,120000
17737,05436,2020-04,99000
17738,07590,2020-04,163500
17739,28076,2020-04,75200
17740,17943,2020-04,96000
17741,26275,2020-04,195000
17742,25376,2020-04,299000
17743,24645,2020-04,170000
17744,24084,2020-04,126000
17745,10601,2020-04,286000
17746,09661,2020-04,380000
17747,08163,2020-04,137000
17748,30753,2020-04,111500
17749,12968,2020-04,111000
17750,24048,2020-04,178000
17751,09055,2020-04,192000
17752,08290,2020-04,69500
17753,04099,2020-04,290000
17754,09868,2020-04,66000
17755,11511,2020-04,169500
17756,05088,2020-04,80000
17757,23777,2020-04,75500
17758,09575,2020-04,116000
17759,31656,2020-04,325000
17760,29386,2020-04,10000
17761,10414,2020-04,112000
17762,08367,2020-04,155000
17763,28341,2020-04,142000
17764,31958,2020-04,63000
17765,14494,2020-04,290000
17766,12295,2020-04,96000
17767,11281,2020-04,204000
17768,17311,2020-04,156900
17769,13037,2020-04,178000
17770,24414,2020-04,173700
17771,19902,2020-04,82114.32
